order_id,product_id,quantity,unit_price,unit_cost,discount
O000128,P014,50,14.79,10.73,0.13
O000129,P017,80,56.42,38.5,0.09
O000129,P013,184,13.5,8.97,0.0
O000129,P014,184,14.96,10.37,0.12
O000129,P008,146,7.34,4.76,0.11
O000129,P009,79,14.99,7.5,0.0
O000129,P007,38,41.0,25.2,0.0
O000129,P006,50,17.5,9.23,0.0
O000130,P018,18,14.36,9.61,0.13
O000130,P010,46,16.5,9.74,0.0
O000130,P014,42,17.0,11.1,0.0
O000130,P001,80,6.99,3.33,0.0
O000130,P004,96,9.89,6.62,0.14
O000130,P017,194,55.18,39.54,0.11
O000130,P007,104,41.0,21.11,0.0
O000130,P003,183,16.99,8.75,0.0
O000131,P018,9,16.5,8.56,0.0
O000131,P002,15,9.99,5.54,0.0
O000131,P001,12,6.99,3.81,0.0
O000132,P010,49,15.67,9.21,0.05
O000132,P015,76,70.31,46.76,0.11
O000132,P006,70,17.5,8.11,0.0
O000132,P003,44,16.99,8.19,0.0
O000132,P018,157,16.5,8.21,0.0
O000133,P012,111,64.0,39.36,0.0
O000133,P003,94,15.63,8.6,0.08
O000133,P011,97,165.0,92.47,0.0
O000133,P017,163,62.0,39.24,0.0
O000133,P008,197,7.26,5.15,0.12
O000133,P019,119,21.0,11.52,0.0
O000133,P009,164,12.89,6.73,0.14
O000133,P002,102,9.99,5.64,0.0
O000133,P014,103,17.0,9.64,0.0
O000133,P015,11,79.0,50.75,0.0
O000134,P010,87,16.5,8.74,0.0
O000134,P007,47,41.0,25.14,0.0
O000135,P014,196,14.96,10.72,0.12
O000135,P004,14,10.01,5.53,0.13
O000135,P007,147,41.0,20.19,0.0
O000135,P020,71,149.0,85.16,0.0
O000135,P003,108,14.95,9.07,0.12
O000136,P003,133,16.99,8.34,0.0
O000136,P012,82,55.04,39.96,0.14
O000137,P018,144,16.5,8.76,0.0
O000137,P008,81,8.25,4.81,0.0
O000137,P005,191,32.99,19.12,0.0
O000137,P013,7,13.5,8.31,0.0
O000138,P018,46,16.5,8.51,0.0
O000138,P003,69,14.78,8.54,0.13
O000138,P010,18,16.5,9.46,0.0
O000138,P007,145,41.0,22.34,0.0
O000138,P012,79,59.52,40.58,0.07
O000138,P004,153,10.81,6.13,0.06
O000138,P017,172,58.28,36.43,0.06
O000138,P011,54,165.0,93.05,0.0
O000138,P009,162,14.99,7.45,0.0
O000138,P019,44,19.32,12.5,0.08
O000139,P009,83,13.34,7.15,0.11
O000139,P012,25,64.0,42.2,0.0
O000139,P005,40,29.03,20.21,0.12
O000139,P011,165,156.75,87.32,0.05
O000139,P016,134,54.99,33.85,0.0
O000139,P008,153,8.25,4.51,0.0
O000139,P015,14,79.0,46.71,0.0
O000139,P006,143,17.5,9.16,0.0
O000140,P005,98,32.99,18.46,0.0
O000140,P015,162,79.0,48.2,0.0
O000140,P017,40,53.32,38.44,0.14
O000140,P018,173,14.52,10.06,0.12
O000140,P003,96,16.99,8.19,0.0
O000140,P007,64,38.95,20.15,0.05
O000141,P002,144,9.09,5.21,0.09
O000141,P020,155,149.0,90.38,0.0
O000141,P011,137,165.0,91.48,0.0
O000141,P004,62,9.89,6.17,0.14
O000141,P009,129,14.99,7.69,0.0
O000141,P014,6,15.81,10.25,0.07
O000141,P012,24,59.52,39.09,0.07
O000141,P005,45,32.99,17.83,0.0
O000141,P010,35,16.5,9.05,0.0
O000142,P007,156,41.0,20.69,0.0
O000142,P019,15,19.53,13.47,0.07
O000142,P006,51,17.5,9.26,0.0
O000142,P014,149,17.0,10.59,0.0
O000142,P001,191,6.57,3.73,0.06
O000142,P004,119,11.5,6.31,0.0
O000142,P016,128,54.99,30.16,0.0
O000142,P003,158,16.99,8.42,0.0
O000142,P010,51,16.5,8.97,0.0
O000143,P008,38,7.09,4.17,0.14
O000143,P013,134,13.5,8.57,0.0
O000143,P019,160,21.0,11.09,0.0
O000144,P003,159,14.61,9.31,0.14
O000144,P016,178,54.99,33.99,0.0
O000144,P005,99,32.99,20.14,0.0
O000145,P012,64,56.96,42.85,0.11
O000145,P019,144,18.48,12.03,0.12
O000145,P004,6,10.92,6.27,0.05
O000145,P014,172,17.0,9.51,0.0
O000145,P005,109,29.03,17.83,0.12
O000145,P016,69,54.99,30.89,0.0
O000145,P008,149,7.26,4.46,0.12
O000145,P013,198,13.5,7.61,0.0
O000146,P009,196,14.99,6.7,0.0
O000146,P010,46,16.5,7.86,0.0
O000146,P012,91,64.0,41.81,0.0
O000146,P013,180,11.47,8.61,0.15
O000146,P005,6,32.99,19.82,0.0
O000146,P014,125,17.0,11.31,0.0
O000146,P015,21,70.31,43.46,0.11
O000146,P011,190,165.0,94.63,0.0
O000146,P002,162,8.49,5.32,0.15
O000147,P010,66,16.5,9.04,0.0
O000147,P007,27,41.0,25.28,0.0
O000147,P002,95,9.99,5.34,0.0
O000147,P017,56,62.0,39.12,0.0
O000147,P008,22,8.25,5.08,0.0
O000147,P020,190,149.0,94.13,0.0
O000147,P003,94,16.99,8.88,0.0
O000147,P011,62,141.9,99.9,0.14
O000147,P001,152,6.29,3.15,0.1
O000147,P006,148,15.05,8.26,0.14
O000148,P009,11,14.99,7.98,0.0
O000148,P015,15,79.0,48.17,0.0
O000148,P013,19,13.5,8.92,0.0
O000148,P016,16,54.99,29.73,0.0
O000148,P008,3,8.25,4.48,0.0
O000149,P014,18,17.0,9.02,0.0
O000149,P012,9,64.0,36.56,0.0
O000149,P017,3,62.0,37.99,0.0
O000150,P016,12,54.99,30.55,0.0
O000150,P011,19,165.0,91.89,0.0
O000151,P008,7,8.25,4.31,0.0
O000151,P009,8,14.99,7.76,0.0
O000152,P016,15,50.59,35.58,0.08
O000152,P001,152,6.99,3.91,0.0
O000152,P018,200,15.34,10.16,0.07
O000153,P018,122,16.5,10.3,0.0
O000153,P002,122,8.79,4.89,0.12
O000153,P017,102,55.18,39.72,0.11
O000153,P012,71,58.88,35.98,0.08
O000153,P013,161,12.29,7.89,0.09
O000153,P014,112,14.62,10.75,0.14
O000153,P011,76,165.0,96.2,0.0
O000153,P016,152,54.99,34.29,0.0
O000153,P003,189,15.46,8.71,0.09
O000154,P006,132,17.5,8.4,0.0
O000154,P014,166,17.0,10.29,0.0
O000155,P002,7,9.99,5.52,0.0
O000155,P013,16,13.5,8.88,0.0
O000155,P004,4,11.5,6.07,0.0
O000155,P006,11,17.5,8.68,0.0
O000155,P020,12,149.0,88.41,0.0
O000156,P012,20,64.0,36.09,0.0
O000157,P012,25,56.96,37.82,0.11
O000157,P011,42,165.0,106.12,0.0
O000157,P017,91,62.0,38.21,0.0
O000157,P016,108,51.14,35.59,0.07
O000157,P015,63,79.0,44.03,0.0
O000157,P018,186,16.5,8.7,0.0
O000158,P015,195,73.47,48.38,0.07
O000158,P014,31,17.0,9.24,0.0
O000158,P006,126,15.93,9.33,0.09
O000158,P018,200,14.69,10.34,0.11
O000158,P001,26,6.99,3.72,0.0
O000158,P003,84,16.99,8.62,0.0
O000158,P012,118,55.68,40.15,0.13
O000158,P004,12,9.89,5.45,0.14
O000158,P011,126,165.0,96.6,0.0
O000158,P005,74,28.37,18.67,0.14
O000159,P017,27,57.04,38.4,0.08
O000159,P018,82,16.5,8.12,0.0
O000159,P010,199,14.85,9.45,0.1
O000159,P012,7,64.0,40.73,0.0
O000159,P016,198,50.04,32.62,0.09
O000159,P009,79,14.99,7.34,0.0
O000159,P004,145,11.5,5.96,0.0
O000159,P013,148,11.88,8.07,0.12
O000160,P014,200,17.0,11.0,0.0
O000160,P008,182,7.26,4.82,0.12
O000160,P017,73,62.0,38.12,0.0
O000161,P007,77,41.0,21.28,0.0
O000161,P011,191,156.75,85.69,0.05
O000161,P001,60,6.08,3.45,0.13
O000161,P005,100,32.99,18.29,0.0
O000161,P002,89,9.99,4.6,0.0
O000161,P009,42,14.99,6.4,0.0
O000161,P018,23,14.19,9.32,0.14
O000161,P003,69,16.99,9.94,0.0
O000161,P016,36,54.99,36.6,0.0
O000162,P007,193,41.0,24.04,0.0
O000162,P015,58,79.0,45.82,0.0
O000163,P018,36,16.5,8.67,0.0
O000163,P017,55,54.56,37.62,0.12
O000164,P006,9,17.5,9.42,0.0
O000165,P020,163,149.0,83.69,0.0
O000165,P005,199,29.36,19.01,0.11
O000165,P012,184,57.6,39.3,0.1
O000165,P003,86,16.99,10.31,0.0
O000165,P008,198,8.25,4.44,0.0
O000165,P017,192,62.0,36.03,0.0
O000165,P016,96,52.24,34.6,0.05
O000165,P002,185,8.79,5.05,0.12
O000165,P011,53,165.0,98.96,0.0
O000166,P006,121,17.5,8.1,0.0
O000166,P003,102,16.99,9.75,0.0
O000166,P017,163,62.0,42.34,0.0
O000166,P005,66,28.04,17.64,0.15
O000166,P015,104,79.0,42.64,0.0
O000166,P018,146,15.02,8.45,0.09
O000166,P014,87,17.0,9.28,0.0
O000166,P016,22,54.99,29.15,0.0
O000166,P009,50,13.49,7.83,0.1
O000166,P020,30,149.0,77.18,0.0
O000167,P002,58,9.99,5.32,0.0
O000167,P012,25,64.0,38.65,0.0
O000167,P008,97,8.25,4.68,0.0
O000167,P003,111,16.99,9.95,0.0
O000167,P001,19,6.64,3.87,0.05
O000167,P015,23,73.47,49.89,0.07
O000168,P007,111,41.0,23.9,0.0
O000168,P020,152,149.0,84.11,0.0
O000168,P017,175,53.94,38.26,0.13
O000168,P008,145,7.67,4.5,0.07
O000168,P006,158,16.1,9.1,0.08
O000168,P009,88,14.99,7.78,0.0
O000168,P012,167,64.0,38.29,0.0
O000168,P015,160,79.0,43.21,0.0
O000169,P015,82,79.0,40.57,0.0
O000169,P013,59,11.74,8.91,0.13
O000169,P001,181,6.99,3.87,0.0
O000169,P002,135,9.99,5.2,0.0
O000169,P010,44,16.5,7.85,0.0
O000169,P016,44,48.94,29.91,0.11
O000169,P018,64,14.69,8.68,0.11
O000169,P009,150,14.99,7.91,0.0
O000169,P003,190,16.99,8.83,0.0
O000170,P020,192,129.63,93.68,0.13
O000170,P010,90,16.5,8.39,0.0
O000170,P002,111,8.69,5.66,0.13
O000171,P002,11,9.99,5.17,0.0
O000171,P010,5,16.5,8.34,0.0
O000171,P017,8,62.0,35.66,0.0
O000171,P020,13,149.0,97.13,0.0
O000172,P005,151,32.99,19.55,0.0
O000172,P011,72,165.0,87.52,0.0
O000172,P003,183,15.12,8.39,0.11
O000172,P016,129,54.99,31.96,0.0
O000173,P009,180,13.19,7.92,0.12
O000173,P014,113,15.64,9.91,0.08
O000173,P011,172,140.25,86.07,0.15
O000174,P002,194,9.99,4.57,0.0
O000174,P008,42,8.25,5.03,0.0
O000174,P007,8,41.0,21.69,0.0
O000174,P012,83,59.52,38.48,0.07
O000174,P005,142,32.99,17.15,0.0
O000174,P013,197,13.5,7.72,0.0
O000174,P017,191,62.0,43.63,0.0
O000174,P020,176,149.0,76.89,0.0
O000174,P015,174,74.26,46.43,0.06
O000175,P001,171,6.99,3.49,0.0
O000175,P003,135,15.63,10.3,0.08
O000175,P013,157,12.15,8.26,0.1
O000175,P009,122,14.99,7.28,0.0
O000175,P012,15,64.0,36.55,0.0
O000175,P014,90,17.0,10.22,0.0
O000175,P002,9,8.89,4.93,0.11
O000175,P020,65,149.0,97.66,0.0
O000175,P005,75,32.99,19.85,0.0
O000176,P005,13,32.99,19.16,0.0
O000176,P011,3,165.0,102.83,0.0
O000177,P014,159,17.0,9.82,0.0
O000177,P008,57,8.25,4.78,0.0
O000177,P005,180,32.99,19.8,0.0
O000177,P020,84,149.0,91.13,0.0
O000177,P010,39,16.5,8.56,0.0
O000178,P004,118,11.5,6.52,0.0
O000178,P006,168,15.22,10.2,0.13
O000178,P011,32,140.25,88.62,0.15
O000178,P005,162,32.99,17.4,0.0
O000178,P001,64,6.64,3.67,0.05
O000178,P013,25,13.5,8.58,0.0
O000178,P019,133,21.0,13.34,0.0
O000178,P007,171,41.0,21.86,0.0
O000178,P015,130,73.47,45.83,0.07
O000178,P017,109,57.04,41.46,0.08
O000179,P003,122,16.99,10.1,0.0
O000179,P006,15,17.5,9.47,0.0
O000179,P015,189,79.0,44.02,0.0
O000179,P016,195,54.99,33.38,0.0
O000179,P011,169,165.0,106.3,0.0
O000180,P008,142,8.25,4.5,0.0
O000180,P017,147,62.0,37.88,0.0
O000181,P010,14,16.5,8.28,0.0
O000181,P015,2,79.0,48.26,0.0
O000181,P006,5,17.5,9.14,0.0
O000182,P019,110,18.9,11.77,0.1
O000182,P018,187,16.5,10.12,0.0
O000182,P005,28,32.99,17.33,0.0
O000182,P013,187,13.5,8.79,0.0
O000183,P003,102,15.63,8.2,0.08
O000183,P017,173,58.28,42.4,0.06
O000183,P013,187,11.88,7.3,0.12
O000183,P019,119,18.06,11.67,0.14
O000183,P006,56,17.5,8.11,0.0
O000183,P007,8,41.0,22.32,0.0
O000183,P009,144,14.99,7.71,0.0
O000184,P008,76,8.25,4.75,0.0
O000184,P018,58,14.52,8.21,0.12
O000185,P011,46,165.0,101.46,0.0
O000185,P003,182,16.99,9.67,0.0
O000185,P002,148,9.99,4.72,0.0
O000185,P004,153,10.01,5.94,0.13
O000185,P014,87,15.98,9.92,0.06
O000185,P019,114,18.9,13.33,0.1
O000186,P017,140,62.0,43.58,0.0
O000186,P007,181,41.0,23.13,0.0
O000186,P019,185,21.0,11.66,0.0
O000186,P002,86,9.99,4.82,0.0
O000186,P004,164,10.23,5.93,0.11
O000186,P010,138,16.5,9.2,0.0
O000186,P012,51,58.88,42.59,0.08
O000186,P011,54,146.85,85.54,0.11
O000187,P014,181,17.0,9.7,0.0
O000187,P002,83,9.99,4.88,0.0
O000187,P011,6,150.15,88.2,0.09
O000187,P012,150,59.52,40.05,0.07
O000187,P007,89,41.0,24.39,0.0
O000187,P001,127,6.99,3.95,0.0
O000187,P018,170,14.85,8.41,0.1
O000187,P004,142,11.5,6.74,0.0
O000188,P018,7,16.5,9.4,0.0
O000188,P020,11,149.0,93.49,0.0
O000188,P001,12,6.99,3.21,0.0
O000189,P018,83,15.67,9.69,0.05
O000189,P006,110,17.5,8.3,0.0
O000189,P013,100,13.5,8.1,0.0
O000189,P019,60,19.11,12.38,0.09
O000189,P004,14,11.5,6.57,0.0
O000189,P014,118,17.0,10.26,0.0
O000189,P020,133,134.1,79.77,0.1
O000189,P015,139,68.73,43.99,0.13
O000190,P002,6,8.69,4.89,0.13
O000190,P015,27,79.0,44.25,0.0
O000190,P013,31,13.5,8.24,0.0
O000190,P017,84,62.0,34.41,0.0
O000190,P004,168,10.69,6.74,0.07
O000191,P004,143,10.81,5.93,0.06
O000191,P001,185,6.99,3.85,0.0
O000191,P018,48,16.5,8.26,0.0
O000191,P017,91,58.9,39.34,0.05
O000191,P020,177,140.06,77.57,0.06
O000191,P016,105,54.99,30.23,0.0
O000192,P010,28,16.5,9.38,0.0
O000192,P011,124,146.85,87.81,0.11
O000192,P007,124,41.0,22.39,0.0
O000192,P003,41,16.99,10.04,0.0
O000192,P015,98,79.0,44.91,0.0
O000192,P020,175,149.0,83.52,0.0
O000192,P017,88,55.8,38.51,0.1
O000193,P020,187,132.61,93.43,0.11
O000193,P019,82,21.0,12.4,0.0
O000193,P005,110,30.68,17.27,0.07
O000193,P017,128,53.94,37.85,0.13
O000193,P004,156,11.5,6.05,0.0
O000193,P007,150,41.0,24.13,0.0
O000193,P014,65,17.0,9.43,0.0
O000194,P015,6,79.0,43.97,0.0
O000194,P011,13,165.0,87.15,0.0
O000194,P018,4,16.5,9.64,0.0
O000194,P004,20,11.5,6.56,0.0
O000194,P020,13,149.0,83.46,0.0
O000195,P019,120,18.69,12.39,0.11
O000195,P001,55,6.99,3.33,0.0
O000195,P005,81,32.99,18.77,0.0
O000195,P018,82,16.5,10.17,0.0
O000196,P017,12,62.0,42.76,0.0
O000196,P013,2,13.5,7.2,0.0
O000196,P005,18,32.99,19.89,0.0
O000196,P010,12,16.5,7.88,0.0
O000196,P002,10,9.99,5.58,0.0
O000197,P013,126,13.5,7.48,0.0
O000197,P020,97,126.65,94.35,0.15
O000197,P019,176,18.69,11.18,0.11
O000197,P014,41,17.0,10.8,0.0
O000197,P007,116,38.54,25.16,0.06
O000197,P011,111,165.0,105.93,0.0
O000197,P003,183,16.99,9.46,0.0
O000198,P013,192,13.5,7.67,0.0
O000198,P012,110,64.0,43.0,0.0
O000198,P008,13,8.25,5.15,0.0
O000198,P006,185,17.5,8.93,0.0
O000198,P014,181,17.0,9.2,0.0
O000198,P010,139,16.5,9.74,0.0
O000198,P001,76,6.01,3.56,0.14
O000198,P015,27,79.0,43.26,0.0
O000198,P018,174,14.69,10.26,0.11
O000199,P018,15,16.5,9.25,0.0
O000199,P001,16,6.99,3.65,0.0
O000199,P016,11,54.99,32.17,0.0
O000200,P010,19,16.5,8.01,0.0
O000200,P019,2,21.0,12.77,0.0
O000200,P009,10,14.99,7.72,0.0
O000200,P002,20,9.99,4.53,0.0
O000200,P016,16,54.99,29.46,0.0
O000201,P001,49,6.99,3.38,0.0
O000201,P004,129,11.5,5.67,0.0
O000201,P006,13,16.45,8.87,0.06
O000201,P005,44,32.99,19.97,0.0
O000201,P015,110,71.89,49.17,0.09
O000201,P018,168,16.5,8.48,0.0
O000202,P002,6,9.99,5.08,0.0
O000203,P008,119,7.42,4.48,0.1
O000203,P013,15,13.5,7.39,0.0
O000203,P019,95,21.0,13.67,0.0
O000203,P016,171,50.59,35.67,0.08
O000203,P009,30,14.99,6.75,0.0
O000203,P003,123,16.99,9.84,0.0
O000203,P017,192,62.0,40.58,0.0
O000203,P007,138,41.0,21.66,0.0
O000203,P001,51,6.64,3.42,0.05
O000203,P005,22,31.01,16.25,0.06
O000204,P002,158,9.99,5.3,0.0
O000204,P001,35,6.99,3.23,0.0
O000204,P003,101,16.99,9.58,0.0
O000204,P020,149,140.06,93.57,0.06
O000204,P007,52,41.0,21.19,0.0
O000205,P009,9,14.99,7.66,0.0
O000205,P006,13,17.5,8.97,0.0
O000205,P003,2,16.99,8.68,0.0
O000206,P016,60,50.04,33.71,0.09
O000206,P004,71,10.23,5.55,0.11
O000206,P005,69,29.69,19.7,0.1
O000206,P014,172,17.0,10.6,0.0
O000207,P019,22,17.85,12.42,0.15
O000207,P001,128,6.99,3.26,0.0
O000207,P017,96,58.28,37.37,0.06
O000207,P016,170,54.99,29.53,0.0
O000207,P018,92,16.5,8.28,0.0
O000207,P007,79,38.95,23.36,0.05
O000207,P015,103,71.89,47.93,0.09
O000207,P012,32,60.16,40.19,0.06
O000208,P001,21,6.99,3.84,0.0
O000208,P019,132,21.0,12.4,0.0
O000208,P008,120,7.59,5.14,0.08
O000208,P016,91,51.69,35.1,0.06
O000208,P013,172,13.5,8.53,0.0
O000209,P003,125,16.99,10.14,0.0
O000209,P002,67,9.29,5.38,0.07
O000209,P005,17,32.99,20.27,0.0
O000209,P016,29,48.94,32.45,0.11
O000209,P001,32,6.99,3.25,0.0
O000210,P011,200,155.1,86.58,0.06
O000210,P004,75,11.5,5.61,0.0
O000210,P018,183,15.34,8.93,0.07
O000210,P005,153,28.7,16.38,0.13
O000210,P020,161,128.14,84.49,0.14
O000210,P014,25,15.98,9.02,0.06
O000210,P013,171,11.88,8.39,0.12
O000210,P019,126,18.69,12.88,0.11
O000211,P020,188,149.0,87.12,0.0
O000211,P006,165,15.93,9.96,0.09
O000212,P020,134,149.0,81.16,0.0
O000212,P012,173,60.16,36.18,0.06
O000212,P018,43,16.5,9.64,0.0
O000213,P002,77,8.89,4.76,0.11
O000213,P012,199,60.16,38.5,0.06
O000214,P015,196,68.73,48.11,0.13
O000214,P019,88,19.11,11.48,0.09
O000214,P011,56,148.5,94.42,0.1
O000214,P014,129,17.0,9.14,0.0
O000214,P007,60,41.0,24.9,0.0
O000215,P009,20,13.49,6.79,0.1
O000215,P007,112,35.26,20.74,0.14
O000215,P011,159,165.0,89.22,0.0
O000215,P005,161,32.99,20.28,0.0
O000215,P002,146,8.59,5.57,0.14
O000215,P012,130,57.6,42.39,0.1
O000215,P010,123,16.5,8.24,0.0
O000216,P008,2,8.25,4.1,0.0
O000216,P019,16,21.0,13.0,0.0
O000216,P005,17,32.99,16.35,0.0
O000216,P001,17,6.99,3.5,0.0
O000216,P014,4,17.0,10.13,0.0
O000217,P007,127,36.9,23.48,0.1
O000217,P005,151,29.69,19.56,0.1
O000217,P012,40,64.0,42.5,0.0
O000217,P010,99,16.5,8.98,0.0
O000217,P008,5,7.09,5.02,0.14
O000217,P011,90,143.55,98.11,0.13
O000217,P002,183,9.99,5.68,0.0
O000217,P001,58,6.01,3.84,0.14
O000218,P002,12,9.99,5.08,0.0
O000218,P004,2,11.5,5.95,0.0
O000218,P013,6,13.5,8.5,0.0
O000219,P011,18,165.0,88.2,0.0
O000219,P008,16,8.25,4.88,0.0
O000220,P012,14,64.0,36.83,0.0
O000220,P009,3,14.99,6.95,0.0
O000220,P017,15,62.0,38.82,0.0
O000221,P003,3,16.99,8.28,0.0
O000221,P007,6,41.0,21.39,0.0
O000221,P015,3,79.0,41.73,0.0
O000222,P017,126,62.0,37.49,0.0
O000222,P001,170,6.64,3.17,0.05
O000222,P010,64,16.5,9.42,0.0
O000222,P014,90,15.13,10.03,0.11
O000222,P005,88,32.99,18.39,0.0
O000223,P010,128,14.36,8.44,0.13
O000223,P006,42,17.5,8.89,0.0
O000223,P009,47,13.49,7.38,0.1
O000223,P008,51,8.25,5.14,0.0
O000224,P002,117,8.89,4.83,0.11
O000224,P011,13,165.0,101.31,0.0
O000224,P005,42,32.99,17.88,0.0
O000225,P016,134,54.99,31.45,0.0
O000225,P005,126,32.99,20.23,0.0
O000225,P015,198,79.0,51.53,0.0
O000225,P011,42,165.0,104.49,0.0
O000225,P019,118,18.9,11.82,0.1
O000225,P001,15,6.99,3.27,0.0
O000225,P012,83,64.0,34.44,0.0
O000225,P009,61,14.09,7.08,0.06
O000226,P007,105,36.49,20.87,0.11
O000226,P001,19,6.57,3.94,0.06
O000226,P003,114,15.63,8.93,0.08
O000226,P015,94,79.0,43.97,0.0
O000226,P018,148,16.5,8.3,0.0
O000226,P009,118,14.99,7.6,0.0
O000227,P014,90,17.0,9.17,0.0
O000227,P005,198,29.36,17.89,0.11
O000227,P003,74,16.99,9.03,0.0
O000227,P019,186,21.0,12.5,0.0
O000227,P007,56,36.49,20.82,0.11
O000227,P017,15,55.18,42.02,0.11
O000227,P008,131,8.25,4.68,0.0
O000227,P009,11,13.79,7.68,0.08
O000228,P008,153,8.25,4.59,0.0
O000228,P001,71,6.99,3.7,0.0
O000228,P004,182,10.12,6.63,0.12
O000228,P009,9,14.09,7.78,0.06
O000228,P016,86,54.99,32.49,0.0
O000228,P002,96,9.09,4.7,0.09
O000228,P010,96,14.69,7.75,0.11
O000228,P012,24,64.0,39.08,0.0
O000228,P006,51,17.5,9.82,0.0
O000229,P009,40,13.49,7.21,0.1
O000229,P012,92,59.52,42.95,0.07
O000229,P004,133,9.89,5.73,0.14
O000229,P019,162,21.0,12.87,0.0
O000229,P005,141,32.99,19.41,0.0
O000229,P001,34,6.99,3.52,0.0
O000230,P012,186,64.0,37.09,0.0
O000230,P005,35,32.99,17.2,0.0
O000230,P015,41,73.47,48.24,0.07
O000230,P017,25,62.0,38.24,0.0
O000230,P011,33,165.0,87.35,0.0
O000230,P003,198,16.14,9.07,0.05
O000231,P002,36,8.59,5.65,0.14
O000231,P003,52,15.97,9.61,0.06
O000231,P010,196,16.5,9.65,0.0
O000231,P001,94,6.99,3.46,0.0
O000231,P004,191,11.5,6.32,0.0
O000231,P013,22,13.5,7.4,0.0
O000232,P001,177,6.36,3.99,0.09
O000232,P004,102,11.5,6.04,0.0
O000232,P007,109,41.0,20.42,0.0
O000232,P017,36,62.0,38.63,0.0
O000232,P016,131,54.99,34.9,0.0
O000232,P006,147,15.75,9.72,0.1
O000232,P012,103,64.0,36.89,0.0
O000232,P010,84,16.5,9.11,0.0
O000232,P003,62,14.61,9.35,0.14
O000232,P008,53,8.25,5.01,0.0
O000233,P004,3,11.5,5.58,0.0
O000233,P013,13,13.5,8.0,0.0
O000233,P015,19,79.0,51.5,0.0
O000233,P017,6,62.0,34.81,0.0
O000234,P004,9,11.5,6.55,0.0
O000234,P008,19,8.25,4.72,0.0
O000234,P014,13,17.0,9.89,0.0
O000234,P016,20,54.99,36.4,0.0
O000235,P004,16,11.5,5.75,0.0
O000235,P020,5,149.0,77.13,0.0
O000235,P009,2,14.99,7.75,0.0
O000235,P016,16,54.99,34.22,0.0
O000236,P010,3,16.5,9.05,0.0
O000236,P004,17,11.5,6.55,0.0
O000237,P017,18,62.0,39.39,0.0
O000237,P009,2,14.99,8.03,0.0
O000237,P018,4,16.5,8.96,0.0
O000237,P011,11,165.0,105.76,0.0
O000238,P006,104,15.4,9.2,0.12
O000238,P016,173,54.99,33.23,0.0
O000238,P014,125,17.0,10.19,0.0
O000238,P005,134,29.36,16.45,0.11
O000238,P010,101,14.03,8.96,0.15
O000238,P012,87,64.0,34.78,0.0
O000239,P011,29,165.0,95.67,0.0
O000239,P013,110,13.5,7.9,0.0
O000240,P010,48,14.85,7.69,0.1
O000240,P004,113,11.5,6.25,0.0
O000240,P011,73,165.0,85.98,0.0
O000241,P019,133,21.0,13.23,0.0
O000241,P004,47,10.46,6.32,0.09
O000241,P016,132,54.99,33.88,0.0
O000241,P020,24,149.0,94.36,0.0
O000241,P007,78,36.49,21.26,0.11
O000241,P006,62,17.5,9.51,0.0
O000241,P008,188,7.59,5.0,0.08
O000242,P017,107,62.0,36.59,0.0
O000242,P010,176,15.67,9.27,0.05
O000242,P014,185,15.3,10.29,0.1
O000242,P011,174,165.0,108.35,0.0
O000242,P007,124,41.0,21.27,0.0
O000242,P016,162,54.99,35.62,0.0
O000243,P005,14,32.99,18.05,0.0
O000243,P008,3,8.25,4.76,0.0
O000243,P020,14,149.0,82.17,0.0
O000243,P010,10,16.5,9.02,0.0
O000244,P005,67,29.69,19.79,0.1
O000244,P007,116,41.0,22.12,0.0
O000244,P001,56,6.43,3.29,0.08
O000245,P016,1,54.99,29.24,0.0
O000246,P014,12,17.0,10.68,0.0
O000247,P004,17,11.5,6.8,0.0
O000247,P019,17,21.0,12.79,0.0
O000248,P008,89,8.25,4.99,0.0
O000248,P004,196,11.5,6.52,0.0
O000248,P011,60,140.25,88.93,0.15
O000249,P012,126,64.0,41.0,0.0
O000249,P004,10,11.5,6.37,0.0
O000249,P011,13,165.0,105.48,0.0
O000249,P014,18,17.0,10.73,0.0
O000249,P016,66,48.94,30.82,0.11
O000249,P018,184,16.5,8.92,0.0
O000249,P019,36,19.11,12.4,0.09
O000249,P005,7,28.04,20.29,0.15
O000249,P003,70,16.99,8.78,0.0
O000249,P006,198,15.05,8.63,0.14
O000250,P009,3,14.99,7.74,0.0
O000251,P014,9,17.0,10.27,0.0
O000251,P004,12,11.5,6.03,0.0
O000251,P006,18,17.5,9.76,0.0
O000252,P015,56,74.26,47.57,0.06
O000252,P005,45,32.99,17.32,0.0
O000252,P001,171,6.99,3.82,0.0
O000252,P013,180,13.5,8.02,0.0
O000253,P019,26,18.06,12.04,0.14
O000253,P011,151,165.0,90.83,0.0
O000253,P010,147,16.5,9.03,0.0
O000253,P007,27,36.08,25.16,0.12
O000254,P005,188,32.99,18.57,0.0
O000254,P003,121,16.99,9.96,0.0
O000254,P012,62,55.04,40.98,0.14
O000254,P006,73,17.5,8.75,0.0
O000254,P004,38,10.69,6.05,0.07
O000254,P001,77,6.5,3.79,0.07
O000255,P020,8,149.0,84.35,0.0
O000255,P015,15,79.0,41.46,0.0
O000256,P014,18,17.0,9.15,0.0
O000256,P009,11,14.99,7.93,0.0
O000256,P003,16,16.99,10.14,0.0
O000256,P004,20,11.5,6.81,0.0
O000257,P001,9,6.99,3.59,0.0
