order_id,customer_id,order_date,location,status
O000510,C0034,2024-03-21,Yard A - Providence,completed
O000511,C0154,2024-03-21,Yard B - Boston,completed
O000512,C0152,2024-03-21,Yard C - Hartford,completed
O000513,C0106,2024-03-21,Yard C - Hartford,completed
O000514,C0148,2024-03-21,Yard C - Hartford,completed
O000515,C0130,2024-03-21,Yard C - Hartford,completed
O000516,C0170,2024-03-21,Yard B - Boston,completed
O000517,C0083,2024-03-21,Yard C - Hartford,completed
O000518,C0136,2024-03-21,Yard B - Boston,completed
O000519,C0013,2024-03-22,Yard B - Boston,completed
O000520,C0108,2024-03-22,Yard C - Hartford,completed
O000521,C0081,2024-03-22,Yard B - Boston,completed
O000522,C0066,2024-03-22,Yard C - Hartford,completed
O000523,C0053,2024-03-22,Yard B - Boston,completed
O000524,C0073,2024-03-22,Yard B - Boston,completed
O000525,C0151,2024-03-22,Yard B - Boston,completed
O000526,C0023,2024-03-22,Yard B - Boston,completed
O000527,C0112,2024-03-22,Yard B - Boston,completed
O000528,C0029,2024-03-22,Yard C - Hartford,completed
O000529,C0044,2024-03-23,Yard B - Boston,completed
O000530,C0107,2024-03-23,Yard C - Hartford,completed
O000531,C0183,2024-03-23,Yard B - Boston,completed
O000532,C0009,2024-03-23,Yard B - Boston,completed
O000533,C0196,2024-03-23,Yard C - Hartford,returned
O000534,C0011,2024-03-23,Yard B - Boston,completed
O000535,C0080,2024-03-23,Yard C - Hartford,completed
O000536,C0096,2024-03-23,Yard C - Hartford,completed
O000537,C0043,2024-03-24,Yard B - Boston,completed
O000538,C0179,2024-03-24,Yard C - Hartford,completed
O000539,C0118,2024-03-24,Yard C - Hartford,completed
O000540,C0111,2024-03-24,Yard A - Providence,completed
O000541,C0041,2024-03-24,Yard C - Hartford,completed
O000542,C0112,2024-03-24,Yard C - Hartford,completed
O000543,C0028,2024-03-24,Yard B - Boston,completed
O000544,C0043,2024-03-24,Yard C - Hartford,completed
O000545,C0155,2024-03-24,Yard A - Providence,completed
O000546,C0001,2024-03-24,Yard B - Boston,completed
O000547,C0041,2024-03-24,Yard A - Providence,completed
O000548,C0164,2024-03-24,Yard A - Providence,completed
O000549,C0083,2024-03-24,Yard B - Boston,completed
O000550,C0171,2024-03-24,Yard A - Providence,completed
O000551,C0198,2024-03-25,Yard B - Boston,completed
O000552,C0015,2024-03-25,Yard A - Providence,completed
O000553,C0004,2024-03-25,Yard B - Boston,completed
O000554,C0007,2024-03-25,Yard A - Providence,completed
O000555,C0113,2024-03-25,Yard B - Boston,completed
O000556,C0006,2024-03-25,Yard C - Hartford,completed
O000557,C0116,2024-03-25,Yard B - Boston,completed
O000558,C0185,2024-03-25,Yard C - Hartford,completed
O000559,C0022,2024-03-25,Yard C - Hartford,completed
O000560,C0105,2024-03-25,Yard A - Providence,completed
O000561,C0046,2024-03-25,Yard C - Hartford,completed
O000562,C0169,2024-03-26,Yard A - Providence,completed
O000563,C0093,2024-03-26,Yard C - Hartford,completed
O000564,C0017,2024-03-26,Yard C - Hartford,completed
O000565,C0093,2024-03-26,Yard A - Providence,completed
O000566,C0100,2024-03-26,Yard C - Hartford,completed
O000567,C0057,2024-03-26,Yard B - Boston,completed
O000568,C0030,2024-03-26,Yard A - Providence,completed
O000569,C0013,2024-03-26,Yard A - Providence,completed
O000570,C0139,2024-03-26,Yard C - Hartford,completed
O000571,C0063,2024-03-26,Yard B - Boston,completed
O000572,C0016,2024-03-26,Yard C - Hartford,completed
O000573,C0007,2024-03-26,Yard B - Boston,completed
O000574,C0029,2024-03-26,Yard A - Providence,completed
O000575,C0087,2024-03-26,Yard B - Boston,completed
O000576,C0022,2024-03-27,Yard A - Providence,completed
O000577,C0098,2024-03-27,Yard B - Boston,completed
O000578,C0101,2024-03-27,Yard B - Boston,completed
O000579,C0063,2024-03-27,Yard A - Providence,completed
O000580,C0050,2024-03-27,Yard C - Hartford,completed
O000581,C0092,2024-03-27,Yard C - Hartford,completed
O000582,C0007,2024-03-27,Yard C - Hartford,completed
O000583,C0184,2024-03-27,Yard A - Providence,completed
O000584,C0077,2024-03-28,Yard A - Providence,completed
O000585,C0076,2024-03-28,Yard B - Boston,completed
O000586,C0004,2024-03-28,Yard B - Boston,completed
O000587,C0110,2024-03-28,Yard A - Providence,completed
O000588,C0166,2024-03-28,Yard C - Hartford,completed
O000589,C0075,2024-03-28,Yard A - Providence,returned
O000590,C0107,2024-03-28,Yard C - Hartford,completed
O000591,C0058,2024-03-28,Yard B - Boston,completed
O000592,C0191,2024-03-28,Yard C - Hartford,completed
O000593,C0108,2024-03-28,Yard B - Boston,completed
O000594,C0146,2024-03-28,Yard A - Providence,completed
O000595,C0053,2024-03-28,Yard C - Hartford,completed
O000596,C0051,2024-03-28,Yard B - Boston,completed
O000597,C0075,2024-03-28,Yard A - Providence,completed
O000598,C0011,2024-03-28,Yard B - Boston,completed
O000599,C0085,2024-03-28,Yard B - Boston,completed
O000600,C0018,2024-03-28,Yard C - Hartford,completed
O000601,C0071,2024-03-29,Yard C - Hartford,completed
O000602,C0031,2024-03-29,Yard B - Boston,completed
O000603,C0015,2024-03-29,Yard C - Hartford,completed
O000604,C0036,2024-03-29,Yard B - Boston,completed
O000605,C0015,2024-03-29,Yard B - Boston,completed
O000606,C0093,2024-03-29,Yard B - Boston,completed
O000607,C0194,2024-03-29,Yard C - Hartford,completed
O000608,C0175,2024-03-29,Yard B - Boston,completed
O000609,C0162,2024-03-29,Yard A - Providence,completed
O000610,C0115,2024-03-29,Yard A - Providence,completed
O000611,C0018,2024-03-30,Yard A - Providence,completed
O000612,C0126,2024-03-30,Yard B - Boston,completed
O000613,C0022,2024-03-30,Yard A - Providence,completed
O000614,C0085,2024-03-30,Yard B - Boston,completed
O000615,C0011,2024-03-30,Yard A - Providence,completed
O000616,C0073,2024-03-30,Yard A - Providence,completed
O000617,C0114,2024-03-30,Yard A - Providence,completed
O000618,C0133,2024-03-30,Yard B - Boston,completed
O000619,C0086,2024-03-30,Yard C - Hartford,completed
O000620,C0053,2024-03-30,Yard A - Providence,completed
O000621,C0120,2024-03-30,Yard A - Providence,completed
O000622,C0158,2024-03-31,Yard A - Providence,completed
O000623,C0123,2024-03-31,Yard C - Hartford,completed
O000624,C0065,2024-03-31,Yard C - Hartford,completed
O000625,C0060,2024-03-31,Yard C - Hartford,completed
O000626,C0010,2024-03-31,Yard A - Providence,completed
O000627,C0014,2024-03-31,Yard C - Hartford,completed
O000628,C0110,2024-03-31,Yard C - Hartford,completed
O000629,C0024,2024-03-31,Yard B - Boston,completed
O000630,C0120,2024-03-31,Yard A - Providence,completed
O000631,C0108,2024-03-31,Yard A - Providence,completed
O000632,C0029,2024-03-31,Yard B - Boston,completed
O000633,C0107,2024-04-01,Yard A - Providence,completed
O000634,C0127,2024-04-01,Yard A - Providence,completed
O000635,C0010,2024-04-01,Yard C - Hartford,completed
O000636,C0100,2024-04-01,Yard B - Boston,completed
O000637,C0034,2024-04-01,Yard C - Hartford,completed
O000638,C0180,2024-04-01,Yard C - Hartford,completed
O000639,C0095,2024-04-01,Yard B - Boston,completed
O000640,C0081,2024-04-01,Yard B - Boston,completed
O000641,C0051,2024-04-01,Yard B - Boston,completed
O000642,C0141,2024-04-01,Yard A - Providence,completed
O000643,C0030,2024-04-01,Yard C - Hartford,completed
O000644,C0049,2024-04-01,Yard A - Providence,completed
O000645,C0096,2024-04-01,Yard A - Providence,completed
O000646,C0116,2024-04-02,Yard C - Hartford,completed
O000647,C0004,2024-04-02,Yard C - Hartford,completed
O000648,C0047,2024-04-02,Yard A - Providence,completed
O000649,C0188,2024-04-02,Yard A - Providence,completed
O000650,C0059,2024-04-02,Yard B - Boston,completed
O000651,C0165,2024-04-02,Yard B - Boston,completed
O000652,C0054,2024-04-02,Yard B - Boston,completed
O000653,C0018,2024-04-02,Yard A - Providence,completed
O000654,C0135,2024-04-02,Yard B - Boston,completed
O000655,C0067,2024-04-02,Yard A - Providence,completed
O000656,C0070,2024-04-02,Yard A - Providence,completed
O000657,C0023,2024-04-02,Yard A - Providence,completed
O000658,C0023,2024-04-02,Yard A - Providence,completed
O000659,C0083,2024-04-02,Yard B - Boston,completed
O000660,C0133,2024-04-02,Yard A - Providence,completed
O000661,C0073,2024-04-03,Yard B - Boston,completed
O000662,C0112,2024-04-03,Yard A - Providence,completed
O000663,C0106,2024-04-03,Yard A - Providence,completed
O000664,C0146,2024-04-03,Yard C - Hartford,completed
O000665,C0085,2024-04-03,Yard A - Providence,completed
O000666,C0129,2024-04-03,Yard C - Hartford,completed
O000667,C0089,2024-04-03,Yard C - Hartford,completed
O000668,C0098,2024-04-03,Yard A - Providence,completed
O000669,C0064,2024-04-03,Yard B - Boston,completed
O000670,C0034,2024-04-04,Yard A - Providence,completed
O000671,C0178,2024-04-04,Yard B - Boston,completed
O000672,C0153,2024-04-04,Yard B - Boston,completed
O000673,C0186,2024-04-04,Yard A - Providence,completed
O000674,C0036,2024-04-04,Yard A - Providence,completed
O000675,C0045,2024-04-04,Yard C - Hartford,completed
O000676,C0043,2024-04-04,Yard C - Hartford,completed
O000677,C0129,2024-04-04,Yard C - Hartford,completed
O000678,C0065,2024-04-04,Yard A - Providence,completed
O000679,C0095,2024-04-04,Yard C - Hartford,returned
O000680,C0120,2024-04-05,Yard C - Hartford,completed
O000681,C0081,2024-04-05,Yard C - Hartford,returned
O000682,C0072,2024-04-05,Yard C - Hartford,completed
O000683,C0174,2024-04-05,Yard C - Hartford,completed
O000684,C0021,2024-04-05,Yard B - Boston,completed
O000685,C0003,2024-04-05,Yard C - Hartford,completed
O000686,C0053,2024-04-05,Yard A - Providence,completed
O000687,C0070,2024-04-05,Yard C - Hartford,completed
O000688,C0127,2024-04-05,Yard A - Providence,completed
O000689,C0126,2024-04-06,Yard B - Boston,completed
O000690,C0137,2024-04-06,Yard A - Providence,completed
O000691,C0068,2024-04-06,Yard C - Hartford,completed
O000692,C0042,2024-04-06,Yard B - Boston,completed
O000693,C0101,2024-04-06,Yard B - Boston,completed
O000694,C0110,2024-04-06,Yard A - Providence,completed
O000695,C0153,2024-04-06,Yard C - Hartford,completed
O000696,C0143,2024-04-06,Yard C - Hartford,completed
O000697,C0019,2024-04-06,Yard C - Hartford,completed
O000698,C0048,2024-04-06,Yard B - Boston,completed
O000699,C0113,2024-04-06,Yard A - Providence,completed
O000700,C0092,2024-04-06,Yard A - Providence,completed
O000701,C0150,2024-04-07,Yard B - Boston,completed
O000702,C0023,2024-04-07,Yard B - Boston,completed
O000703,C0080,2024-04-07,Yard C - Hartford,completed
O000704,C0007,2024-04-07,Yard C - Hartford,completed
O000705,C0038,2024-04-07,Yard A - Providence,completed
O000706,C0191,2024-04-07,Yard C - Hartford,completed
O000707,C0144,2024-04-07,Yard A - Providence,completed
O000708,C0170,2024-04-07,Yard B - Boston,completed
O000709,C0012,2024-04-07,Yard C - Hartford,completed
O000710,C0080,2024-04-07,Yard B - Boston,completed
O000711,C0194,2024-04-07,Yard B - Boston,completed
O000712,C0016,2024-04-07,Yard B - Boston,completed
O000713,C0094,2024-04-07,Yard B - Boston,completed
O000714,C0127,2024-04-07,Yard A - Providence,completed
O000715,C0156,2024-04-07,Yard B - Boston,returned
O000716,C0130,2024-04-07,Yard B - Boston,completed
O000717,C0105,2024-04-07,Yard C - Hartford,completed
O000718,C0132,2024-04-08,Yard C - Hartford,completed
O000719,C0074,2024-04-08,Yard A - Providence,completed
O000720,C0164,2024-04-08,Yard A - Providence,completed
O000721,C0096,2024-04-08,Yard B - Boston,completed
O000722,C0030,2024-04-08,Yard A - Providence,completed
O000723,C0082,2024-04-08,Yard A - Providence,completed
O000724,C0034,2024-04-08,Yard B - Boston,completed
O000725,C0045,2024-04-08,Yard A - Providence,completed
O000726,C0006,2024-04-08,Yard B - Boston,completed
O000727,C0191,2024-04-08,Yard A - Providence,completed
O000728,C0037,2024-04-08,Yard B - Boston,completed
O000729,C0002,2024-04-08,Yard C - Hartford,completed
O000730,C0002,2024-04-08,Yard A - Providence,completed
O000731,C0102,2024-04-08,Yard C - Hartford,completed
O000732,C0197,2024-04-08,Yard A - Providence,completed
O000733,C0142,2024-04-09,Yard A - Providence,completed
O000734,C0161,2024-04-09,Yard C - Hartford,completed
O000735,C0049,2024-04-09,Yard C - Hartford,completed
O000736,C0005,2024-04-09,Yard C - Hartford,completed
O000737,C0092,2024-04-09,Yard A - Providence,completed
O000738,C0069,2024-04-09,Yard A - Providence,completed
O000739,C0016,2024-04-09,Yard A - Providence,completed
O000740,C0039,2024-04-09,Yard C - Hartford,completed
O000741,C0192,2024-04-09,Yard C - Hartford,completed
O000742,C0077,2024-04-09,Yard C - Hartford,completed
O000743,C0170,2024-04-09,Yard C - Hartford,completed
O000744,C0031,2024-04-09,Yard B - Boston,completed
O000745,C0016,2024-04-10,Yard B - Boston,completed
O000746,C0142,2024-04-10,Yard A - Providence,completed
O000747,C0192,2024-04-10,Yard B - Boston,completed
O000748,C0109,2024-04-10,Yard C - Hartford,completed
O000749,C0088,2024-04-10,Yard A - Providence,completed
O000750,C0118,2024-04-10,Yard A - Providence,completed
O000751,C0149,2024-04-10,Yard B - Boston,completed
O000752,C0007,2024-04-10,Yard C - Hartford,returned
O000753,C0146,2024-04-10,Yard B - Boston,completed
O000754,C0083,2024-04-10,Yard C - Hartford,completed
O000755,C0164,2024-04-10,Yard A - Providence,completed
O000756,C0093,2024-04-11,Yard B - Boston,completed
O000757,C0085,2024-04-11,Yard A - Providence,completed
O000758,C0120,2024-04-11,Yard C - Hartford,completed
O000759,C0010,2024-04-11,Yard A - Providence,completed
O000760,C0183,2024-04-11,Yard B - Boston,completed
O000761,C0040,2024-04-11,Yard B - Boston,completed
O000762,C0042,2024-04-11,Yard A - Providence,completed
O000763,C0149,2024-04-11,Yard B - Boston,completed
O000764,C0078,2024-04-11,Yard C - Hartford,completed
O000765,C0074,2024-04-11,Yard C - Hartford,completed
O000766,C0111,2024-04-11,Yard B - Boston,completed
O000767,C0110,2024-04-11,Yard A - Providence,completed
O000768,C0128,2024-04-12,Yard A - Providence,completed
O000769,C0141,2024-04-12,Yard A - Providence,completed
O000770,C0057,2024-04-12,Yard A - Providence,completed
O000771,C0008,2024-04-12,Yard A - Providence,completed
O000772,C0123,2024-04-12,Yard A - Providence,completed
O000773,C0173,2024-04-12,Yard B - Boston,completed
O000774,C0030,2024-04-12,Yard C - Hartford,completed
O000775,C0127,2024-04-12,Yard C - Hartford,completed
O000776,C0089,2024-04-12,Yard A - Providence,completed
O000777,C0049,2024-04-12,Yard A - Providence,completed
O000778,C0101,2024-04-12,Yard C - Hartford,completed
O000779,C0076,2024-04-12,Yard B - Boston,completed
O000780,C0069,2024-04-12,Yard A - Providence,completed
O000781,C0170,2024-04-12,Yard C - Hartford,completed
O000782,C0025,2024-04-13,Yard A - Providence,completed
O000783,C0061,2024-04-13,Yard C - Hartford,completed
O000784,C0021,2024-04-13,Yard B - Boston,completed
O000785,C0147,2024-04-13,Yard A - Providence,completed
O000786,C0134,2024-04-13,Yard A - Providence,returned
O000787,C0087,2024-04-13,Yard C - Hartford,completed
O000788,C0110,2024-04-13,Yard C - Hartford,completed
O000789,C0140,2024-04-13,Yard C - Hartford,completed
O000790,C0040,2024-04-13,Yard C - Hartford,completed
O000791,C0159,2024-04-13,Yard A - Providence,completed
O000792,C0066,2024-04-13,Yard A - Providence,completed
O000793,C0025,2024-04-13,Yard C - Hartford,completed
O000794,C0099,2024-04-14,Yard C - Hartford,completed
O000795,C0101,2024-04-14,Yard A - Providence,completed
O000796,C0189,2024-04-14,Yard A - Providence,completed
O000797,C0012,2024-04-14,Yard A - Providence,completed
O000798,C0028,2024-04-14,Yard B - Boston,completed
O000799,C0077,2024-04-14,Yard A - Providence,completed
O000800,C0037,2024-04-14,Yard C - Hartford,completed
O000801,C0009,2024-04-14,Yard B - Boston,completed
O000802,C0080,2024-04-14,Yard C - Hartford,completed
O000803,C0133,2024-04-14,Yard B - Boston,completed
O000804,C0024,2024-04-14,Yard C - Hartford,completed
O000805,C0183,2024-04-15,Yard C - Hartford,completed
O000806,C0074,2024-04-15,Yard A - Providence,completed
O000807,C0017,2024-04-15,Yard C - Hartford,completed
O000808,C0032,2024-04-15,Yard C - Hartford,completed
O000809,C0028,2024-04-15,Yard C - Hartford,completed
O000810,C0045,2024-04-15,Yard A - Providence,completed
O000811,C0042,2024-04-15,Yard C - Hartford,completed
O000812,C0053,2024-04-15,Yard C - Hartford,completed
O000813,C0125,2024-04-15,Yard A - Providence,completed
O000814,C0057,2024-04-15,Yard C - Hartford,completed
O000815,C0028,2024-04-15,Yard A - Providence,completed
O000816,C0023,2024-04-15,Yard B - Boston,completed
O000817,C0004,2024-04-15,Yard A - Providence,completed
O000818,C0181,2024-04-15,Yard A - Providence,completed
O000819,C0044,2024-04-16,Yard A - Providence,completed
O000820,C0045,2024-04-16,Yard A - Providence,completed
O000821,C0062,2024-04-16,Yard C - Hartford,completed
O000822,C0068,2024-04-16,Yard B - Boston,completed
O000823,C0110,2024-04-16,Yard A - Providence,completed
O000824,C0070,2024-04-16,Yard A - Providence,completed
O000825,C0052,2024-04-16,Yard B - Boston,completed
O000826,C0185,2024-04-16,Yard A - Providence,completed
O000827,C0115,2024-04-16,Yard B - Boston,completed
O000828,C0059,2024-04-16,Yard A - Providence,completed
O000829,C0093,2024-04-16,Yard A - Providence,returned
O000830,C0021,2024-04-16,Yard B - Boston,completed
O000831,C0173,2024-04-16,Yard C - Hartford,completed
O000832,C0120,2024-04-16,Yard A - Providence,completed
O000833,C0052,2024-04-17,Yard C - Hartford,completed
O000834,C0111,2024-04-17,Yard A - Providence,completed
